Nome,Endereço,Latitude,Longitude,Categoria
Morada Do Suco,CLSW 300A Bloco 2 Loja 110,-15.7877241872103,-47.9148090745343,restaurantes
Dom Francisco Park Restaurante,SAI SO 6580  qd 1 lj 246J,-15.8120604,-47.9743805,restaurantes
Vitamina Central,CRS 506 BL A  lj 63,-15.8091202,-47.9010582,restaurantes
Espetinho Na Brasa,"Av. 3 Bloco, 1550",-15.8093287,-47.9024696,restaurantes
Giraffas,CLSW 302 BL B  lj 34,-15.7993603,-47.9231186,restaurantes
Cadê Tereza,"CLS 201 Bloco A, 1",-15.8044394317476,-47.8852355484952,restaurantes
Boa Mesa Self Service,CLSW 104 BL B  lj 55/7,-15.8029099,-47.9284897,restaurantes
Frango no pote,Praça Central,-15.8709029680109,-47.9664990305901,restaurantes
Sumô Sushi Lounge,CLS 202,-15.8045429764866,-47.8855775085678,restaurantes
Pastelaria e Carne de Sol Rossoni,"CLS, 307",-15.8120799222997,-47.9014889895916,restaurantes
Alquimia Açaí e Vitaminas,"CRN 710-711 Bl. C, 37",-15.757665,-47.8945919,restaurantes
242 Gourmet,"CLS 404 bloco C, 35",-15.8142502925985,-47.8898498788476,restaurantes
Moisés Cervejaria,"CLS 208 BL C, 36",-15.8194351,-47.8995438,restaurantes
Piantella,CLS 202 BL A  lj 34,-15.8043499,-47.8856201,restaurantes
Coxa Cone,"C5, 6",-15.8353775,-48.0684178,restaurantes
Restaurante Ki-Mukeka,"SHTN  Trecho 02, Conj. 5A",-15.783985,-47.852721,restaurantes
Família Gourmet,"SRTN Quadra, 701",-15.7849947,-47.8902081,restaurantes
Bar do Mocotó,SCRN 702/703 BL F  lj 23,-15.7808905,-47.8888092,restaurantes
C'est la Vie - Bistrô & Creperia,"CLS 408, Bloco A, loja 5",-15.8228035737766,-47.9008750972703,restaurantes
Mix Potato,"CLSW 100 BL A, 0 lj 12",-15.7976398,-47.9180908,restaurantes
Spoleto,"CLN, 306",-15.7682315396537,-47.886371826071,restaurantes
Cozinha e Sabor Gourmet,"SHC Sul Cl Q, 201",-15.8040325,-47.8858907,restaurantes
Galeteria Serrana,CLS 404 BL D  lj 13,-15.8133898,-47.8908691,restaurantes
Pizzaria Molho de Tomate,CLS 403 BL A  lj 12,-15.80832,-47.8864098,restaurantes
Kikebab Kebaberia,"SCLN 110 Bloco B, 38",-15.7585786,-47.8876331,restaurantes
Subway,Vicente Pires 13711,-15.7908382699187,-48.0241802401967,restaurantes
Lanches João de Barro,"Campus Darcy Ribeiro UnB, 1",-15.7675155,-47.8402601,restaurantes
Boys Fast Food,QE 2,-15.8133602,-47.9831581,restaurantes
Marietta Café,SGCV  lt 22 lj 202,-15.8276196,-47.9558487,restaurantes
Lalê,Scls 411,-15.82671,-47.906637,restaurantes
Alpinus Galeteria e Choperia,Parque da Cidade,-15.7835998535156,-47.880500793457,restaurantes
Toujours Bistrot,CLS 405 Bloco D,-15.814007,-47.89013,restaurantes
Restaurante Bom Tempero,SQN 315 BL H  lj 60/64,-15.7431498,-47.8963814,restaurantes
Marvin American Burguer,CLS 103 BL A  lj 2,-15.8073397,-47.8927193,restaurantes
Beirute,CLS 109,-15.819682,-47.907525,restaurantes
Torteria di Lorenza,"CLS 302 Bloco B, 4",-15.8030500230472,-47.8923866863187,restaurantes
Xis Gaúcho,"CLN, 408",-15.7602613,-47.880484,restaurantes
Boteco De Cima,Sqn 211 Bloco J,-15.7528935664999,-47.8853377189214,restaurantes
Casa Doce,CLS 112,-15.8234166528837,-47.9131061450993,restaurantes
Potiguar Caldos,"Av. Das Castanheiras, 980",-15.8345589698061,-48.0165120342869,restaurantes
Nathely Jardim Botânico,Condomínio Estância Jardim Botânico,-15.8036003112793,-47.8075981140137,restaurantes
Restaurante Escola,"Praça dos Três Poderes, 10º andar, Anexo IV",-15.797793,-47.863488,restaurantes
Sweet Cake,"SHIS QI, 21",-15.8547624393448,-47.8534006635613,restaurantes
Mcdonald's,EQS 403/404  bl A,-15.8107796,-47.886631,restaurantes
Fulo do Sertão,CLN 404 BL B  lj 16,-15.7733297,-47.8768501,restaurantes
Maria Amélia,"Condomínio Solar de Brasília,",-15.8825853,-47.7712438,restaurantes
Ric Filet Restaurante e Lanchonete,"Conic, SDS, Bloco B",-15.7941454,-47.8825479,restaurantes
Domino's Pizza,"CLSW 302 Bloco C, 28",-15.7997103,-47.9237213,restaurantes
Panelinhas do Brasil,"SBS Quadra 01 Bloco C,19",-15.7985148197378,-47.8825176400757,restaurantes
La Boulangerie,"SQS 306 Bloco B, 10",-15.8118527225531,-47.901408585489,restaurantes
Restaurante Grande Muralha,SAISO,-15.8219995498657,-47.9854011535645,restaurantes
Pizzas Dom Bosco,"CLSW 303 Bloco A, 18",-15.8006001,-47.9253006,restaurantes
Belini Coffee Experience,ERW - Sul,-15.8175297,-47.902729,restaurantes
Bendito Suco Orla,SCES TR 2,-15.8147602,-47.8525314,restaurantes
Cozinha e Sabor,CLSW 103 Bloco A,-15.8006947,-47.9251126,restaurantes
Dona Lenha,SHIS QI 11 BL O  lj 2,-15.8353901,-47.8675995,restaurantes
Tuza's Burguer,"R. 34 norte, 4",-15.8373623,-48.0375194,restaurantes
Fileto Restaurante,SCS Q 6 BL A  lj 165,-15.7835998535156,-47.880500793457,restaurantes
Pizza Ria,Edifício Olympique,-15.8418817667351,-47.9836869612336,restaurantes
Manzoku Sushi,"Av. Castanheiras, Qd. 103",-15.7941454,-47.8825479,restaurantes
Brasil Vexado,CLS 302 BL D  lj 34,-15.8023072503491,-47.8934110082817,restaurantes
Dom Café,"SDN CNB Conjunto A, T119",-15.791275,-47.883135,restaurantes
Restaurante Banzai Sushi,"CLS 105 BL B, 6",-15.8115902,-47.8974953,restaurantes
China Lishui,"Clsw, 103",-15.8018106,-47.9261547,restaurantes
Arena 10 Café Bistrô,"Setor Bancário Sul Quadra, 2",-15.80053,-47.882513,restaurantes
Burguer King,"CLS 408 Bloco D, 33",-15.8323517,-47.9139176,restaurantes
Submore Health Food,CLS 211 BL B  lj 1,-15.8270302,-47.91045,restaurantes
Bistro Expand,CLS 403 BL D  lj 34,-15.8093204,-47.8851089,restaurantes
Rest Bom Gosto,"CLN 114 Bloco C, 15",-15.7465002665281,-47.8921342176603,restaurantes
Primo Piato,CLS 406 BL D  lj 35,-15.8194103,-47.8949814,restaurantes
La Chaumiere Restaurante,CLS 408 BL A  lj 13,-15.8225803,-47.9012985,restaurantes
DNA Natural,"CLS 104, 01",-15.8076902090116,-47.89237102389,restaurantes
Cucas Restaurante,SCLRN 708 BL C  lj 14,-15.7660198,-47.8909187,restaurantes
Coxa Cone,Shopping Conjunto Nacional,-15.7925501,-47.8527184,restaurantes
Koni,"CLS, 206",-15.8147407712345,-47.8946668424556,restaurantes
Kannika,"CLS, 408",-15.8190209364237,-47.8999817380892,restaurantes
La Massa,Centro Comercial Gilberto Salomão,-15.84786,-47.89673,restaurantes
Santa Pizza,CLS 207 BL B  lj 5,-15.8192396,-47.8996887,restaurantes
Água Doce Cachaçaria,CLS 412 BL A  lj 3,-15.8303099,-47.9121094,restaurantes
Charlotte Express,"SAUS, 3",-15.802722,-47.879596,restaurantes
Santo Frango,SEPN 506,-15.769798,-47.888601,restaurantes
Dog do Raimundo,SQS 107 - Entrada da quadra,-15.8131653,-47.9026136,restaurantes
Supren Verda,"Scln 203 Bloco D, 53",-15.7772561708795,-47.8779315768682,restaurantes
Empada Carioca,CLSW 304 BL A  lj 18,-15.8021097,-47.9278908,restaurantes
Companhia do Churrasco,Brasilia Shopping,-15.77843,-47.92866,restaurantes
Divino Fogão,Terraço Shopping,-15.7950174,-47.9267674,restaurantes
Frango Americano,"Sria I Qe, 7",-15.816792,-47.979894,restaurantes
Restaurante Grande Muralha,CLN 108 BL A  lj 44,-15.7648697,-47.8850288,restaurantes
Restaurante Trem do Lago,"SCES Trecho, 1",-15.8237243053635,-47.8843327466483,restaurantes
Tempero da Bisa,SCLN 403 bl. E,-15.779685,-47.8751165,restaurantes
Supremo,Quadra 107 B,-15.8286791270766,-48.0323113731022,restaurantes
Nathely Pizzaria Express,"CLSW, 101",-15.801063,-47.924874,restaurantes
Espaço Grill,SCN Q 2 BL A  lj 300,-15.7835998535156,-47.880500793457,restaurantes
Toscanello,"CLN 111 Bloco D,11-15",-15.752782,-47.889846,restaurantes
Délicieux Restaurante,"SEP SUL Q, 708-907",-15.7941454,-47.8825479,restaurantes
El Guachinche,"QI, 9/10",-15.7212576,-47.8328517,restaurantes
Crepe Royale,CLS 207 BL C  lj 37,-15.8196297,-47.8993912,restaurantes
Confraria do Camarão,SHC AOS  lt 5 lj 142 tor B,-15.8035524104754,-47.9410662686226,restaurantes
La Bella Café,Shopping Guará,-15.8387175342363,-47.9783480123032,restaurantes
Cibas Sanduíches e Grelhados,Rod. NB-1  lt 286 lj 1,-15.8671799,-47.9625282,restaurantes
C'est si Bon,Cls 408 Bloco A,-15.822275354945,-47.9014275128545,restaurantes
McCafé,Terraço Shopping,-15.803686,-47.940057,restaurantes
Bar Barcelona,CLS 206 BL A  lj 6,-15.8150301,-47.8941612,restaurantes
Rander,"CLS, 104",-15.807357,-47.893155,restaurantes
Dom Felipe Pizzas e Lazanitas,Q 2  lt 7/9 cj A lj 2,-15.6605997,-47.8082085,restaurantes
Bardana Restaurante,CLS 405 BL A  lj 22,-15.8134899,-47.8907509,restaurantes
Sub's Lanches Especiais,CLS 105 BL B  lj 36,-15.8115902,-47.8974915,restaurantes
Morganna's,"Qi 27 Bloco A, 24",-15.8179669,-47.9793001,restaurantes
Dutchello pizzaria express,CLS 411 Bloco A,-15.8348389,-47.9220136,restaurantes
Pizzaiolo,CLS 412,-15.831302,-47.911207,restaurantes
China In Box,CA 2  bl A lj 19,-15.7196798,-47.8793106,restaurantes
Pollylau,Universidade de Brasília,-15.7650441422938,-47.8686148300767,restaurantes
Mosaico Grill,CLS 311 BL A - Asa Sul,-15.8199196,-47.9117813,restaurantes
Empório da Cachaça,"Scls, 405",-15.814621,-47.889809,restaurantes
108 Norte,"CLN 108 Bloco D, 10-06",-15.7650183,-47.8863541,restaurantes
Subway,QI 27 BL A Guará Shopping  lj 19,-15.8396597,-47.9779396,restaurantes
Giraffas,Rod. DF-3,-15.85781,-47.8342209,restaurantes
Restaurante Taioba,CLS 404 BL C  lj 7,-15.8145103,-47.889679,restaurantes
Pastel Mix,"Cls 107 Bloco C, 30",-15.8150217389506,-47.9027668590294,restaurantes
Roadhouse Grill,AOS 2/8 LT 5  lj 118 pi 1,-15.8047504,-47.9406204,restaurantes
Macis Estaurante,CLS 311 Bloco A,-15.8199905733508,-47.911753966045,restaurantes
Fran's Café,"SMHN, 2",-15.7841529258229,-47.8849365292268,restaurantes
Tomatzo,QI 5 LAGO SUL,-15.8459421687883,-47.8945177344239,restaurantes
Pizzaria Zebu,QSA 12  lt 17,-15.839962,-48.050518,restaurantes
Tio Gu Café Creperia,"SCLN, 212",-15.7511468,-47.8856637,restaurantes
Sushi Club Sobradinho,"Quadra, 2",-15.7605015,-47.7961334,restaurantes
Villa Grill,CLN 309 BL A  lj 50/60,-15.7623196,-47.88797,restaurantes
Marujo Cervejaria,"CLS 105 BL A, 2",-15.8118601,-47.8972282,restaurantes
Praia Surf Food,"QNM 01 Conjunto A, 33",-15.8210678,-48.1072273,restaurantes
Restaurante Associação dos Empregados Appex Brasil,"SBN, Quadra, 02",-15.7878471,-47.8797742,restaurantes
Maki Temakeria,"Clsw 100 Bloco B, 12",-15.7882514,-47.924279,restaurantes
Bob's,CC Conjunto Nacional,-15.7921580630727,-47.8835778682617,restaurantes
Quiosque do Beto,"QI, 27 Lt K",-15.8392409682061,-47.9785070052133,restaurantes
Fast Nature,CLN 313 BL E 10 tér,-15.7504396,-47.8938103,restaurantes
Píer de comidinhas do UniCeub,SEPN 707-907,-15.7708459,-47.8976113,restaurantes
Cozinha do Rei,Av. das Castanheiras 820 lj 108,-15.8378096,-48.0236702,restaurantes
Pizza Hut,"SCES, 2",-15.818315,-47.874804,restaurantes
Bonelle,Shopping Conjunto Nacional,-15.7850749949914,-47.8822484106528,restaurantes
Carpe Diem,SGCV  lt 22 lj 152,-15.8276196,-47.9558487,restaurantes
komboleria,"Comércio Local Norte, 106",-15.7708042504311,-47.8842846742446,restaurantes
Sanfelice Massas,CLS 206 BL A  lj 06,-15.8150301,-47.8941612,restaurantes
Cassimiro,CLN 302 BL D  lj 3/53,-15.7807503,-47.8858414,restaurantes
Frango na Brasa La Espanhola,"Setor A Sul Qsa, 12",-15.8391606492369,-48.0520650132141,restaurantes
Bar & Restaurante do Tenis,"Smi Trecho, 2",-15.7774266087665,-47.8602942091953,restaurantes
Giraffas,CLS 105 BL C  lj 26,-15.8112898,-47.8978195,restaurantes
Bambino Pizzaria,"SCLN, 315",-15.743576,-47.8943494,restaurantes
Gordeixo's,CLSW 304 BL A  lj 42,-15.8021097,-47.9278908,restaurantes
Giraffas,SMDB CJ 12  bl 42,-15.8599596,-47.8358116,restaurantes
Restaurante Sinhá Moça,"Setor Comercial Sul, 3",-15.8202434,-47.9045093,restaurantes
Bob's,"Via W 3 Norte, Quadra 503, Conjunto A",-15.7788048526506,-47.8874003991668,restaurantes
Nathely Pizzaria Lago Norte,CA 1,-15.71803,-47.8825417,restaurantes
Rodo PIZZA,"Quadra, 1",-15.6562209,-47.807486,restaurantes
Zahia Café & Cozinha Árabe,"CLSW, 301",-15.7978,-47.920731,restaurantes
Naturama Gourmet,"CLS 202 Bloco A, 18",-15.8045424375782,-47.8855999304138,restaurantes
Cozinha Brasil-Oriente,"SCLS 202 Bloco B, 34",-15.8257385,-47.9180099,restaurantes
Lanches Embaixador,SCS Q 4 BL A  lj 61,-15.7967901,-47.8879013,restaurantes
Restaurante Italianinho,SCS Q 2 BL C LT 99  lj 79,-15.7835998535156,-47.880500793457,restaurantes
China Yong Xiang,"QE, 40",-15.84649,-47.98014,restaurantes
Pizza Cesar,Qi 33 s/n bl A lj 10,-15.8401028,-47.967279,restaurantes
Foi Assim 41,SHCGN 715 BL C  lj 41,-15.7443504,-47.8993912,restaurantes
Dragon,SDS BL O  lj 45 lj 59,-15.7964096,-47.8935013,restaurantes
ALPENDRE,"CLN 413 Bloco D, 19",-15.7471755,-47.8835348,restaurantes
Chaminé bar e restaurante,"SCLN 402 Bloco A, 19-24",-15.7941454,-47.8825479,restaurantes
Borogodó,"CLN 408 Bloco C, 2",-15.7617655080054,-47.8795538947505,restaurantes
Soho,"SHIS QL, 10",-15.8263724,-47.8734237,restaurantes
Malagueta,"SCLN 107 Bloco C, 49",-15.7653758,-47.8858521,restaurantes
Pizzaria Molho de Tomate,"204 Norte, bloco D - loja 3",-15.7736399,-47.8860751,restaurantes
Maria Amélia Cafeteria,"Av. das Castanheiras, 14",-15.8362567,-48.0200398,restaurantes
Spicy,CLN 209 BL A  lj 43,-15.7576504,-47.8836517,restaurantes
Alfredo's,"SCLN, 408",-15.7600602074468,-47.8797185048461,restaurantes
Talher Brasil,CLN 306 BL E  lj 7,-15.76896,-47.8880997,restaurantes
Azeite Oliva Comércio de Alimentos,"CLS 403 Bloco A,  8",-15.816775251581,-47.9035358486131,restaurantes
Restaurante e Bar da Val,"CLN 407, Bl. D, Lj. 72",-15.7663146,-47.878669,restaurantes
Confraria do Camarão,SHIN Centro de Atividades 182,-15.7219801,-47.8772888,restaurantes
Brasil Vexado,"SCN Quadra 2, Bloco D, Shopping Liberty Mall",-15.788607,-47.8844001,restaurantes
Olinda Carne de Sol,"CNB 2, Lt. 2, Lj. 1",-15.819698,-48.0622857,restaurantes
Bancafe,"Via W3 Sul, 1895-1937",-15.8282010110211,-47.9277273640037,restaurantes
Cristina Roberto Buffet e Produções Culturais,SHIN QI 6 CJ 8  c 24,-15.7363796,-47.868866,restaurantes
Restaurante Trem das Onze,SQB 2  lt 8,-15.8219995498657,-47.9854011535645,restaurantes
Espetinho e Restaurante Esquina do Lago,R. Nova  lt 41,-15.7901134,-47.8514519,restaurantes
Alho Dourado,Shopping Jardim Botanico terreo,-15.7941454,-47.8825479,restaurantes
Picanhas do Sul,"CLN 302 Bloco D, 47",-15.8096451405989,-47.9050469388922,restaurantes
Café do Brasil,"CLN 202 Bl. A, 41",-15.7712926,-47.8836121,restaurantes
Giraffa's,QNN 30  ae I lj 102,-15.8352003,-48.1121712,restaurantes
Bier Haus Restaurante,"SCLS 402, Bloco A, Loja 9",-15.8086205,-47.8859711,restaurantes
Fran's Café,"CLN 209 Bloco D, 17",-15.7575405,-47.8824535,restaurantes
Nona Pinna,"QND, 01",-15.8168802,-48.0628204,restaurantes
Poizé,"CLS, 413",-15.831610638734,-47.9124072313619,restaurantes
Naturetto Família,CLS 403,-15.8093035255278,-47.8854746086792,restaurantes
Maki Temakeria,CLS 405 BL D  lj 22,-15.81359,-47.8906403,restaurantes
Sushi Grande Muralha,Centro Comercial Park,-15.834557257539,-47.9550850406006,restaurantes
Jeronimo,"SCES Trecho 2, 32",-15.818312,-47.874803,restaurantes
Frango no Pote Águas Claras,"Av. Flamboyant R., 36",-15.8322976,-48.0355166,restaurantes
Maurício's,Travessa Dom Bosco,-15.8705846142229,-47.9674359251277,restaurantes
Koni Store,"CLS 209 Bloco B, 39",-15.8175542297841,-47.9157006728215,restaurantes
La Ursa,SBN Quadra 2,-15.7887532,-47.8784188,restaurantes
Nazo Sushi Bar,"Cln 214 Bloco d, 01",-15.773443,-47.886112,restaurantes
Marietta,Park Shopping,-15.8347562346083,-47.9555719792104,restaurantes
Esquina Mineira,SCRN 704/705 BL D  lj 42,-15.7754097,-47.8900108,restaurantes
Buffet La Fiesta,SMPW Q 4  lt 11 cj 3,-15.8512897,-47.9942589,restaurantes
Pizzaria Marinelle,"CLN 210 BL B, 0 - Asa Norte",-15.7574902,-47.8831215,restaurantes
Gordeixo Pizzaria,CLN 306 BL B  lj 13,-15.7685499,-47.8866997,restaurantes
McDonald's,SCN Quadra 5 - Bloco A - Loja 36/40,-15.8084827685375,-47.8985323816326,restaurantes
Victória Café,Terraço Shopping,-15.803449,-47.940188,restaurantes
Setor De Quadras Sul 405,SQS 405,-15.815161,-47.8915297,restaurantes
Principal Pizzaria,"CLN, 210",-15.7570643,-47.882608,restaurantes
Café Plaza Mayor,SRTVN CJ C  qd 701,-15.7843304,-47.8898201,restaurantes
Quiznos Sub,"SHCS CL QD, 409",-15.8202434,-47.9045093,restaurantes
Panelinha do Brasil,"R. das Carnaúbas, 04",-15.8252294,-47.8909117,restaurantes
Caldo Fino,"SQN, 409",-15.7604752760834,-47.88041258302,restaurantes
Felicità,Cln 306,-15.768409181,-47.8863438964,restaurantes
Cozinha E Sabor Gourmet,"CLS, 201",-15.803775,-47.885898,restaurantes
Temaki minuto,SGAN 908 (atrás do UNICEUB),-15.7656457069933,-47.8951731468302,restaurantes
Gate's Pub,CLS 403 BL C  lj 30,-15.8090601,-47.8854294,restaurantes
Sky's Burger,"SCLS 312 Bloco B, 36",-15.8257385,-47.9180099,restaurantes
Boa Saúde,"SRTVN, 702",-15.8180249639963,-47.8939102176452,restaurantes
McDonald's,EQN 506-507,-15.7691416824387,-47.8888734608779,restaurantes
Toca do Açaí,"CLS 103 Bloco B, 40",-15.8257385,-47.9180099,restaurantes
Panelinhas do Brasil,CC Liberty Mall,-15.7871065828296,-47.8842621,restaurantes
Cozinhas de Minas,SCLRN 715 BL A  lj 63,-15.7436705,-47.8975983,restaurantes
Pastelaria Viçosa,"SHCGN, 704-705",-15.775317,-47.890124,restaurantes
Infinity Restaurante,"SIG Quadra, 6",-15.7937007,-47.916103,restaurantes
Happy House,"SCS Q 8, 134",-15.7986603,-47.8885193,restaurantes
Restaurante e Lanchonete Kanoas,"SIG Quadra 6, 2210",-15.7937007,-47.916103,restaurantes
Carpe Diem,AOS 2/8 LT 5  bl D lj 1,-15.8047504,-47.9406204,restaurantes
Limonada,Av. das Araucárias,-15.8388701133232,-48.0188280212256,restaurantes
The Fifties,CC Pier 21,-15.8202163142412,-47.8781017307261,restaurantes
Pizzaria Molho de Tomate,"Cln 408 Bloco D, 8",-15.7620751,-47.879171,restaurantes
Restaurante Sushi Way,SDN Lote Único  lj 2040,-15.7907305,-47.8844109,restaurantes
Lurdinha Restaurante,"SIA Q 5-C, 32",-15.8054784,-47.9500719,restaurantes
Burger Gourmet,"CLN 412 BL C, Lj. 60 - Asa Norte",-15.7474651,-47.8837852,restaurantes
Lunna Restaurante,"SHIN CA, 1 Lote A",-15.7212299897615,-47.881774793766,restaurantes
Camarão 206,"206 Sul bloco A, 2",-15.8152795,-47.895006,restaurantes
Natural Terraviva,"CLN 202 Bloco D, 47",-15.762694,-47.889277,restaurantes
Sushiloko Sudoeste,CLSW 103 BL C 62,-15.8017101,-47.9263992,restaurantes
Quiosque da Codorna,"Cruzeiro Velho Quadra, 10",-15.7864304,-47.9365196,restaurantes
Pizzaria Tri Legal,"R. Conselheiros, 3",-15.7857785,-47.8662376,restaurantes
Grande Muralha Restaurante,Shopping Terraço,-15.77843,-47.9286613,restaurantes
Galeteria Gaúcha,"SHIN CA, 7",-15.7187386,-47.8817804,restaurantes
Gendai,CLS 403 BL D  lj 10,-15.8093204,-47.8851089,restaurantes
Casa do Quibe,Q 3 R C  cl 2 lj 4,-15.6620703,-47.8088684,restaurantes
Naturetto Natural,"CLN 405, Bloco C",-15.770771,-47.876756,restaurantes
Empório da Pizza,Q 1  cl 1 lj 01/05,-15.65973,-47.8087883,restaurantes
Skina´s Lanches,"CLN, 211",-15.7516095,-47.8855292,restaurantes
Família Gourmet,"SRTVN Qd., 701",-15.7717215,-47.8902991,restaurantes
Tapiocaria Raízes do Sertão,CLN 309 BL E  lj 8/9,-15.7628098,-47.8896484,restaurantes
Café Donuts,"Quadra 2, 1",-15.786926,-47.884296,restaurantes
I Love Beer,"CLN, 210",-15.757236,-47.883439,restaurantes
Music Crepes,CC Plaza Mall,-15.8313108242113,-48.0176799371839,restaurantes
Restaurante Ranchão,Av. das Castanheiras  qd 104,-15.8378096,-48.0236702,restaurantes
Restaurante Cantinho de Minas,"SCLN, 403",-15.779685,-47.8751165,restaurantes
Xique Xique,"SCLRN 708 Bloco E, 45",-15.7651470624472,-47.8918372293209,restaurantes
Restaurante Comida Gostosa,SIA Q 4 C  bl C lj 77,-15.7990398,-47.9670601,restaurantes
Marvin American Burgers,"CLN 110 Bloco A, 10",-15.7586518116759,-47.8873195562358,restaurantes
China Brasil,Q 1  lj 3 lj 7,-15.65973,-47.8087883,restaurantes
Restaurante Don Fondue,"CLN 109 Bloco B, 61",-15.7602154712136,-47.8865587555521,restaurantes
Parfait Croissant,SHIS QI 9 BL A  lj 46,-15.8312798,-47.8752403,restaurantes
Skina Brasil,"Área Especial, 14",-15.6580179,-47.7925346,restaurantes
Rei do Camarão,"EPCT Qs 03, 11",-15.8707202,-48.0302953,restaurantes
Vôo Livre,"Shces Q, 1205",-15.7971819563542,-47.9366705031217,restaurantes
Sebinho,"CLN 406 Bloco C, 44",-15.766637352319,-47.8778225775965,restaurantes
Primo Piato,"SEPN 707 Bloco D, 17",-15.7736399,-47.8860751,restaurantes
Daiki Sushi,"SHS Quadra, 06",-15.7941454,-47.8825479,restaurantes
Central Park Restaurante,SCN Q 1 BL E  lj 115,-15.7835998535156,-47.880500793457,restaurantes
Churrascaria Pampa,SCEES  cj B,-15.8284302,-47.9586296,restaurantes
Burger King,"CLS 408 Bloco D, 33",-15.8235333212405,-47.900240133347,restaurantes
Sabor Vital,"Cln 316, s/n",-15.7383938064608,-47.8959291232788,restaurantes
Pacífico Restaurante,CLN 204 BL A  lj 37,-15.7769699,-47.8788605,restaurantes
Filé & Tal,"CLN 311 Bl.D, 32",-15.7562604,-47.8914524,restaurantes
Coffee Break Buffet,SHLS BL L  lj 118-C,-15.8069201,-47.8997002,restaurantes
Caferó Integrais e Artesanais,"CLN 307 Blc A, 10",-15.7685793,-47.8879376,restaurantes
Cachorro quente,Proximo a CLN 402 Bloco E,-15.7798782,-47.8751584,restaurantes
Fogão de Lenha,CLS 406 BL C  lj 9,-15.8191099,-47.8952217,restaurantes
Pimenta de Cheiro,CLN 204 bloco D Loja 43,-15.7736399,-47.8860751,restaurantes
Café Gabel,CC Taguatinga,-15.7941454,-47.8825479,restaurantes
Koni Store,"Cln, 201",-15.7819805271187,-47.8787901269361,restaurantes
Restaurante Quitandas de Minas,CLS 315 BL A  lj 1/3,-15.8276596,-47.9225388,restaurantes
Outback Steakhouse,SHIN CA 4 Lote A,-15.720497,-47.885834,restaurantes
Pizza Cesar,"CLS 404 Bloco A, 1",-15.8136997,-47.8905296,restaurantes
Monjolo,"CLS 210 Bloco C, 24",-15.8233204,-47.904911,restaurantes
Subway,"Cls, 307",-15.8134574328605,-47.9017793390252,restaurantes
Sbarro's Italian Food,"CLS, 405",-15.813345,-47.8909836,restaurantes
Salada Cultural Bistrô,"SCRN 716 Bloco A, 6",-15.7814559,-47.8904779,restaurantes
Bier Fass - Gilberto Salomão,"SHIS QI 5 Bloco E, 52-53",-15.8302631,-47.8738332,restaurantes
Nanbei temakeria,"CLS 402, Bloco B - loja 19",-15.8061371,-47.8930412,restaurantes
El Franguito Cervejaria,CNF 3  lt 16 lj 1/2,-15.8151903,-48.0690422,restaurantes
Roger's Burg's,R. 4,-15.8158328923227,-48.0157989094178,restaurantes
Nazo,"CLN 214 Bloco D, 01",-15.7499722877275,-47.8930789772461,restaurantes
Sabor Glace Restaurante e Café,SCN Q 2 BL A  lj 5,-15.7835998535156,-47.880500793457,restaurantes
Dois Quatro Dois,"CLS 405 Bloco C, 35",-15.8141954529698,-47.8898294270039,restaurantes
Solar Uberaba Festas e Eventos,SMPW Q 3 CJ 7  lt 03 cj 07,-15.8671799,-47.9826698,restaurantes
Marvin American Burgers,"Av. das Araucárias, 885",-15.8315053,-48.0448155,restaurantes
Cantinho do Gaúcho,CLN 312 BL E  lj 33,-15.7503996,-47.8935814,restaurantes
Café com Café,"302 Norte, bloco E - loja 7 - Brasília",-15.7828988,-47.8861839,restaurantes
Moreno's Restaurante,CLN 102 BL C  lj 42,-15.7835197,-47.8831482,restaurantes
Kimitachi,"CLN 308 Bl. C, 69",-15.76262,-47.8890495,restaurantes
Divino Fogão,Park Shopping,-15.834868503076,-47.9552690553862,restaurantes
Koni Store,"Altana Mall Colorado , 020",-15.6864252,-47.8527775,restaurantes
Gibão Carne de Sol,CNB 5  lt 14 lj 06,-15.8277292,-48.0602417,restaurantes
Samuçaí,"Spne, 908",-15.7941454,-47.8825479,restaurantes
Valentina Pizzaria,"SCLN 214 BL A, 18",-15.7431934462815,-47.8884401072185,restaurantes
The Queen's Place,"CLS, 116",-15.830706,-47.924592,restaurantes
Bonde Papo Bar e Restaurante,SCLN 412 Norte Bloco B,-15.7478159,-47.8840755,restaurantes
Restaurante Finatec,Campus Universitário Darcy Ribeiro bl F,-15.7675155,-47.8402601,restaurantes
Restaurante Careca,"CLN, 407",-15.7663779261756,-47.8783652317937,restaurantes
Temperus Restaurante,"QSA, 02",-15.8374308,-48.0509135,restaurantes
Sincera,"SCLN 112 bloco C,  2",-15.7507207814701,-47.8896362624591,restaurantes
MR. Reynold's,"SQN, 411",-15.7510074917977,-47.8835824756815,restaurantes
Quiosque da sereia,"Sria II Qe,  32",-15.8416214752492,-47.9753751307726,restaurantes
Mistura Fina Crepe & Pizza,SCLN 409 Bloco C Loja 15,-15.7709075,-47.8844617,restaurantes
Republic Beer,"Scls 415 Bl B , 8",-15.8347392281175,-47.9172159661316,restaurantes
Chapéu de Couro Carne de Sol,"QNM 1 CJ E, Lt 2, Ceilândia",-15.8191513,-48.1057653,restaurantes
NOZ Panquecas Gourmet,CLN 110,-15.759200038209,-47.888174872578,restaurantes
